Fecha,Cobros,Pagos_Operativos,Pagos_Programados,Flujo_Caja,Saldo_Bancario
2022-02-27,2756.8,15200.06,0.0,-12443.26,4495209.44
2022-02-28,2313.73,17116.54,350000.0,-364802.81,4130406.63
2022-03-01,413693.31,15572.13,0.0,398121.18,4528527.8
2022-03-02,440199.17,16419.61,0.0,423779.55,4952307.36
2022-03-03,498279.25,15598.86,0.0,482680.39,5434987.75
2022-03-04,544138.49,17233.18,0.0,526905.31,5961893.06
2022-03-05,388990.92,15263.91,1200000.0,-826272.98,5135620.08
2022-03-06,3250.41,15924.18,0.0,-12673.77,5122946.31
2022-03-07,2533.73,15729.5,0.0,-13195.77,5109750.54
2022-03-08,3291.35,14747.57,0.0,-11456.22,5098294.32
2022-03-09,2988.46,15787.47,0.0,-12799.02,5085495.3
2022-03-10,2138.55,18531.58,0.0,-16393.03,5069102.27
2022-03-11,3518.15,14774.4,0.0,-11256.26,5057846.01
2022-03-12,2751.5,15809.2,0.0,-13057.7,5044788.31
2022-03-13,2787.05,17066.67,0.0,-14279.62,5030508.69
2022-03-14,2519.12,16890.38,0.0,-14371.26,5016137.44
2022-03-15,2726.86,15197.57,0.0,-12470.72,5003666.72
2022-03-16,3267.95,11604.92,0.0,-8336.97,4995329.75
2022-03-17,2959.38,15955.05,0.0,-12995.68,4982334.07
2022-03-18,3218.33,11850.79,0.0,-8632.46,4973701.62
2022-03-19,3234.96,17384.91,0.0,-14149.94,4959551.67
2022-03-20,3714.33,15434.21,0.0,-11719.88,4947831.79
2022-03-21,2882.61,16679.51,0.0,-13796.9,4934034.89
2022-03-22,2315.57,13826.83,0.0,-11511.26,4922523.62
2022-03-23,3587.61,12851.24,0.0,-9263.63,4913260.0
2022-03-24,2888.26,15571.13,0.0,-12682.88,4900577.12
2022-03-25,3611.3,15129.59,0.0,-11518.3,4889058.82
2022-03-26,3245.69,14442.69,0.0,-11197.0,4877861.82
2022-03-27,2988.43,15306.99,0.0,-12318.56,4865543.26
2022-03-28,3228.39,19331.15,350000.0,-366102.77,4499440.5
2022-03-29,4029.51,16431.79,0.0,-12402.28,4487038.21
2022-03-30,4092.49,16754.25,0.0,-12661.76,4474376.46
2022-03-31,3088.69,16445.91,0.0,-13357.21,4461019.24
2022-04-01,466109.53,17399.19,0.0,448710.34,4909729.58
2022-04-02,511912.01,14894.89,0.0,497017.12,5406746.69
2022-04-03,415816.95,12097.86,0.0,403719.09,5810465.78
2022-04-04,474753.52,14897.12,0.0,459856.4,6270322.18
2022-04-05,456806.86,16397.6,1200000.0,-759590.75,5510731.44
2022-04-06,3210.95,13725.3,0.0,-10514.35,5500217.09
2022-04-07,2637.32,14915.45,0.0,-12278.14,5487938.96
2022-04-08,2259.22,14142.35,0.0,-11883.13,5476055.83
2022-04-09,2017.51,17433.04,0.0,-15415.54,5460640.29
2022-04-10,2495.31,16304.19,0.0,-13808.88,5446831.41
2022-04-11,2824.66,16157.31,0.0,-13332.65,5433498.76
2022-04-12,2907.4,16112.4,0.0,-13205.0,5420293.77
2022-04-13,4022.62,15124.13,0.0,-11101.51,5409192.26
2022-04-14,3607.0,15476.33,0.0,-11869.34,5397322.92
2022-04-15,2572.95,13402.22,0.0,-10829.27,5386493.65
2022-04-16,3227.85,11900.34,0.0,-8672.48,5377821.17
2022-04-17,2850.46,15405.12,0.0,-12554.66,5365266.51
2022-04-18,2911.82,15665.99,0.0,-12754.17,5352512.34
2022-04-19,3146.66,16993.9,0.0,-13847.23,5338665.1
2022-04-20,3363.59,17537.0,400000.0,-414173.42,4924491.69
2022-04-21,2884.37,17535.0,0.0,-14650.63,4909841.06
2022-04-22,3585.93,13682.96,0.0,-10097.04,4899744.02
2022-04-23,2483.03,14651.6,0.0,-12168.57,4887575.45
2022-04-24,3057.17,15900.5,0.0,-12843.33,4874732.12
2022-04-25,4352.84,18977.86,0.0,-14625.02,4860107.1
2022-04-26,3165.54,17400.15,0.0,-14234.61,4845872.49
2022-04-27,3770.61,16859.1,0.0,-13088.49,4832784.0
2022-04-28,3099.76,14598.32,350000.0,-361498.56,4471285.44
2022-04-29,3344.39,13855.2,0.0,-10510.81,4460774.63
2022-04-30,3025.61,16363.36,0.0,-13337.75,4447436.88
2022-05-01,449579.62,13529.01,0.0,436050.61,4883487.49
2022-05-02,419125.88,14822.35,0.0,404303.53,5287791.02
2022-05-03,479615.07,15007.83,0.0,464607.23,5752398.26
2022-05-04,415523.14,17569.37,0.0,397953.77,6150352.03
2022-05-05,491379.26,14647.95,1200000.0,-723268.69,5427083.34
2022-05-06,3596.64,11521.13,0.0,-7924.48,5419158.86
2022-05-07,3237.27,15936.67,0.0,-12699.4,5406459.46
2022-05-08,2910.88,14131.47,0.0,-11220.59,5395238.86
2022-05-09,3280.98,15243.95,0.0,-11962.96,5383275.9
2022-05-10,2899.66,15049.94,0.0,-12150.28,5371125.62
2022-05-11,3521.77,14769.44,0.0,-11247.67,5359877.95
2022-05-12,2138.3,16365.51,0.0,-14227.21,5345650.74
2022-05-13,2886.2,12880.7,0.0,-9994.51,5335656.23
2022-05-14,2058.59,14404.48,0.0,-12345.88,5323310.35
2022-05-15,2306.47,16206.06,0.0,-13899.59,5309410.76
2022-05-16,3735.93,14258.87,0.0,-10522.94,5298887.82
2022-05-17,3501.59,12766.79,0.0,-9265.2,5289622.62
2022-05-18,2694.26,16182.83,0.0,-13488.57,5276134.05
2022-05-19,2302.75,16864.64,0.0,-14561.89,5261572.15
2022-05-20,1571.74,15112.51,0.0,-13540.77,5248031.38
2022-05-21,2782.25,12238.73,0.0,-9456.48,5238574.9
2022-05-22,4264.21,16238.95,0.0,-11974.75,5226600.15
2022-05-23,3271.44,12690.17,0.0,-9418.73,5217181.43
2022-05-24,2774.21,15643.2,0.0,-12868.99,5204312.44
2022-05-25,3286.54,13848.8,0.0,-10562.26,5193750.18
2022-05-26,2273.52,13440.24,0.0,-11166.72,5182583.46
2022-05-27,2905.34,14517.13,0.0,-11611.8,5170971.66
2022-05-28,3103.74,14905.05,350000.0,-361801.31,4809170.35
2022-05-29,3010.95,14213.69,0.0,-11202.74,4797967.61
2022-05-30,3449.4,16063.05,0.0,-12613.65,4785353.96
2022-05-31,3226.32,14510.9,0.0,-11284.57,4774069.38
2022-06-01,491516.3,16650.29,0.0,474866.01,5248935.4
2022-06-02,423681.39,15601.76,0.0,408079.63,5657015.02
2022-06-03,502990.77,14133.66,0.0,488857.11,6145872.13
2022-06-04,539546.85,13881.09,0.0,525665.76,6671537.89
2022-06-05,409592.52,12708.76,1200000.0,-803116.23,5868421.66
2022-06-06,2610.15,15616.1,0.0,-13005.95,5855415.71
2022-06-07,3721.89,14648.12,0.0,-10926.23,5844489.48
2022-06-08,2958.33,11621.71,0.0,-8663.38,5835826.1
2022-06-09,3755.91,14376.43,0.0,-10620.52,5825205.59
2022-06-10,2832.73,13828.45,0.0,-10995.72,5814209.87
2022-06-11,3781.52,17543.52,0.0,-13761.99,5800447.88
2022-06-12,3119.74,12625.83,0.0,-9506.09,5790941.79
2022-06-13,3183.11,13017.97,0.0,-9834.86,5781106.93
2022-06-14,3836.36,16844.95,0.0,-13008.6,5768098.33
2022-06-15,2873.11,17215.14,0.0,-14342.03,5753756.3
2022-06-16,2583.44,14062.53,0.0,-11479.09,5742277.22
2022-06-17,2829.72,14231.87,0.0,-11402.15,5730875.06
2022-06-18,3280.17,16104.35,0.0,-12824.19,5718050.88
2022-06-19,2271.12,11689.35,0.0,-9418.23,5708632.65
2022-06-20,3372.74,12388.21,0.0,-9015.47,5699617.17
2022-06-21,2784.61,14758.9,0.0,-11974.29,5687642.89
2022-06-22,3627.91,17504.84,0.0,-13876.93,5673765.96
2022-06-23,1856.87,14526.4,0.0,-12669.54,5661096.42
2022-06-24,2660.72,15331.41,0.0,-12670.69,5648425.73
2022-06-25,2210.77,16880.68,0.0,-14669.92,5633755.82
2022-06-26,2640.89,18340.33,0.0,-15699.44,5618056.37
2022-06-27,3177.83,14314.73,0.0,-11136.89,5606919.48
2022-06-28,2964.39,15154.74,350000.0,-362190.36,5244729.12
2022-06-29,2927.31,17913.08,0.0,-14985.77,5229743.35
2022-06-30,2974.41,12896.7,1000000.0,-1009922.29,4219821.06
2022-07-01,67797.11,27355.16,0.0,40441.94,4260263.0
2022-07-02,86624.64,23263.37,0.0,63361.27,4323624.27
2022-07-03,103778.5,25504.94,0.0,78273.55,4401897.82
2022-07-04,71471.33,24814.76,0.0,46656.57,4448554.39
2022-07-05,69250.3,23383.98,1200000.0,-1154133.67,3294420.72
2022-07-06,70622.27,23333.8,0.0,47288.47,3341709.19
2022-07-07,68541.34,25852.83,0.0,42688.52,3384397.7
2022-07-08,82450.59,27291.08,0.0,55159.51,3439557.21
2022-07-09,95839.06,25040.53,0.0,70798.53,3510355.74
2022-07-10,93639.17,25440.23,0.0,68198.94,3578554.68
2022-07-11,60141.78,26442.35,0.0,33699.43,3612254.11
2022-07-12,57911.9,23356.76,0.0,34555.14,3646809.25
2022-07-13,56214.23,26779.39,0.0,29434.84,3676244.09
2022-07-14,59059.62,26938.69,0.0,32120.94,3708365.03
2022-07-15,65604.56,30507.25,0.0,35097.3,3743462.33
2022-07-16,100052.95,24547.79,0.0,75505.16,3818967.49
2022-07-17,97221.42,24383.84,0.0,72837.58,3891805.07
2022-07-18,60045.72,26837.93,0.0,33207.79,3925012.86
2022-07-19,73371.48,26938.21,0.0,46433.27,3971446.13
2022-07-20,72085.3,24229.83,400000.0,-352144.52,3619301.6
2022-07-21,64892.81,24493.67,0.0,40399.14,3659700.74
2022-07-22,60946.67,26382.26,0.0,34564.41,3694265.15
2022-07-23,102194.28,23644.83,0.0,78549.45,3772814.6
2022-07-24,98589.74,24478.93,0.0,74110.8,3846925.4
2022-07-25,54584.98,25479.19,0.0,29105.8,3876031.2
2022-07-26,65626.16,27291.88,0.0,38334.28,3914365.48
2022-07-27,68266.29,24090.8,0.0,44175.48,3958540.96
2022-07-28,58972.44,21615.23,350000.0,-312642.79,3645898.17
2022-07-29,67688.75,21466.81,0.0,46221.94,3692120.12
2022-07-30,82161.78,22781.17,0.0,59380.6,3751500.72
2022-07-31,110071.86,22673.66,0.0,87398.2,3838898.91
2022-08-01,76153.6,24990.78,0.0,51162.82,3890061.74
2022-08-02,64149.86,22922.24,0.0,41227.62,3931289.36
2022-08-03,69077.63,23894.49,0.0,45183.14,3976472.5
2022-08-04,46890.62,23751.83,0.0,23138.8,3999611.3
2022-08-05,56919.22,24418.98,1200000.0,-1167499.77,2832111.53
2022-08-06,93772.21,27945.01,0.0,65827.2,2897938.73
2022-08-07,85988.67,26623.9,0.0,59364.77,2957303.51
2022-08-08,71885.17,25332.26,0.0,46552.91,3003856.42
2022-08-09,82148.37,24377.95,0.0,57770.42,3061626.85
2022-08-10,56757.08,24433.53,0.0,32323.55,3093950.39
2022-08-11,59470.29,25955.49,0.0,33514.8,3127465.19
2022-08-12,68053.59,26468.34,0.0,41585.25,3169050.44
2022-08-13,112821.16,23484.76,0.0,89336.4,3258386.84
2022-08-14,84486.26,25372.96,0.0,59113.3,3317500.13
2022-08-15,68162.29,21236.76,0.0,46925.53,3364425.66
2022-08-16,80740.39,25723.43,0.0,55016.96,3419442.63
2022-08-17,52955.93,26824.3,0.0,26131.63,3445574.25
2022-08-18,55921.45,24739.86,0.0,31181.58,3476755.84
2022-08-19,62781.15,28933.05,0.0,33848.09,3510603.93
2022-08-20,91504.12,23537.52,0.0,67966.59,3578570.52
2022-08-21,104836.01,25734.88,0.0,79101.13,3657671.66
2022-08-22,68103.28,25228.35,0.0,42874.93,3700546.58
2022-08-23,51970.3,25099.4,0.0,26870.9,3727417.48
2022-08-24,70293.28,25071.36,0.0,45221.93,3772639.41
2022-08-25,61549.69,25514.21,0.0,36035.48,3808674.89
2022-08-26,76365.58,26995.92,0.0,49369.66,3858044.55
2022-08-27,90434.12,28055.47,0.0,62378.65,3920423.2
2022-08-28,90343.85,25295.5,350000.0,-284951.65,3635471.55
2022-08-29,70499.05,26930.63,0.0,43568.42,3679039.97
2022-08-30,72273.41,23896.47,0.0,48376.95,3727416.92
2022-08-31,69754.79,26831.91,0.0,42922.88,3770339.8
2022-09-01,373820.13,14037.01,0.0,359783.12,4130122.92
2022-09-02,485001.72,16815.99,0.0,468185.73,4598308.65
2022-09-03,406384.6,18495.96,0.0,387888.64,4986197.29
2022-09-04,469863.81,14996.87,0.0,454866.93,5441064.22
2022-09-05,386913.28,11891.18,1200000.0,-824977.91,4616086.31
2022-09-06,3277.16,14357.89,0.0,-11080.73,4605005.58
2022-09-07,2650.7,17027.81,0.0,-14377.11,4590628.47
2022-09-08,2412.68,16009.62,0.0,-13596.93,4577031.54
2022-09-09,3410.91,15553.37,0.0,-12142.46,4564889.08
2022-09-10,3174.82,16693.0,0.0,-13518.18,4551370.9
2022-09-11,2747.01,15906.68,0.0,-13159.67,4538211.23
2022-09-12,3779.59,17006.59,0.0,-13227.0,4524984.23
2022-09-13,2833.67,16559.14,0.0,-13725.46,4511258.77
2022-09-14,3070.05,17462.55,0.0,-14392.5,4496866.27
2022-09-15,3188.46,15718.19,0.0,-12529.74,4484336.54
2022-09-16,2744.17,16537.89,0.0,-13793.72,4470542.81
2022-09-17,3289.57,14719.31,0.0,-11429.74,4459113.07
2022-09-18,2787.27,14277.81,0.0,-11490.53,4447622.54
2022-09-19,2848.18,17740.15,0.0,-14891.97,4432730.57
2022-09-20,3735.32,15504.31,0.0,-11768.99,4420961.58
2022-09-21,2533.71,16387.32,0.0,-13853.61,4407107.97
2022-09-22,1847.61,15365.61,0.0,-13518.0,4393589.97
2022-09-23,3859.47,14300.23,0.0,-10440.76,4383149.21
2022-09-24,4328.66,15196.47,0.0,-10867.81,4372281.4
2022-09-25,2851.37,17333.99,0.0,-14482.63,4357798.77
2022-09-26,2085.58,16012.86,0.0,-13927.28,4343871.49
2022-09-27,2898.76,12612.79,0.0,-9714.03,4334157.46
2022-09-28,2910.89,14857.13,350000.0,-361946.24,3972211.22
2022-09-29,2959.04,17853.44,0.0,-14894.4,3957316.81
2022-09-30,2497.31,14859.3,0.0,-12362.0,3944954.82
2022-10-01,487078.06,12479.28,0.0,474598.78,4419553.59
2022-10-02,484325.37,18019.57,0.0,466305.8,4885859.39
2022-10-03,383379.72,16203.59,0.0,367176.13,5253035.52
2022-10-04,493059.84,15074.98,0.0,477984.86,5731020.37
2022-10-05,560734.25,14622.87,1200000.0,-653888.62,5077131.75
2022-10-06,3139.98,16803.53,0.0,-13663.55,5063468.2
2022-10-07,2885.34,14367.02,0.0,-11481.69,5051986.51
2022-10-08,2983.0,16902.38,0.0,-13919.39,5038067.13
2022-10-09,3361.63,15993.29,0.0,-12631.66,5025435.46
2022-10-10,2188.66,15547.02,0.0,-13358.36,5012077.1
2022-10-11,3136.2,15398.27,0.0,-12262.08,4999815.03
2022-10-12,2858.77,14917.55,0.0,-12058.78,4987756.25
2022-10-13,3977.91,16748.46,0.0,-12770.55,4974985.7
2022-10-14,2966.91,13881.99,0.0,-10915.07,4964070.63
2022-10-15,3887.94,12747.11,0.0,-8859.17,4955211.46
2022-10-16,2502.13,16101.66,0.0,-13599.53,4941611.93
2022-10-17,3347.63,16126.86,0.0,-12779.23,4928832.7
2022-10-18,3213.7,15900.36,0.0,-12686.66,4916146.04
2022-10-19,2619.48,15791.59,0.0,-13172.12,4902973.92
2022-10-20,3142.7,14699.19,400000.0,-411556.49,4491417.43
2022-10-21,3660.26,16361.22,0.0,-12700.96,4478716.47
2022-10-22,2892.1,15111.66,0.0,-12219.56,4466496.91
2022-10-23,2208.02,14449.33,0.0,-12241.31,4454255.6
2022-10-24,3045.22,14712.16,0.0,-11666.94,4442588.65
2022-10-25,2602.79,18210.96,0.0,-15608.17,4426980.48
2022-10-26,2882.83,12577.54,0.0,-9694.71,4417285.77
2022-10-27,3013.21,15929.68,0.0,-12916.48,4404369.3
2022-10-28,2201.17,12661.33,350000.0,-360460.16,4043909.14
2022-10-29,2246.17,15017.65,0.0,-12771.48,4031137.66
2022-10-30,3295.03,14529.56,0.0,-11234.53,4019903.13
2022-10-31,2792.64,12052.46,0.0,-9259.82,4010643.32
2022-11-01,329862.78,15763.56,0.0,314099.23,4324742.54
2022-11-02,497342.2,14609.94,0.0,482732.26,4807474.8
2022-11-03,471718.49,12031.19,0.0,459687.3,5267162.1
2022-11-04,422406.26,16439.35,0.0,405966.91,5673129.01
2022-11-05,392258.49,17332.51,1200000.0,-825074.02,4848054.99
2022-11-06,3471.9,17415.19,0.0,-13943.28,4834111.7
2022-11-07,3228.68,15718.43,0.0,-12489.76,4821621.94
2022-11-08,4245.3,15249.09,0.0,-11003.79,4810618.16
2022-11-09,3264.09,17172.23,0.0,-13908.14,4796710.02
2022-11-10,3247.85,17703.58,0.0,-14455.72,4782254.29
2022-11-11,2970.54,16880.35,0.0,-13909.82,4768344.48
2022-11-12,3462.39,13767.69,0.0,-10305.31,4758039.17
2022-11-13,3366.54,15482.02,0.0,-12115.47,4745923.7
2022-11-14,3679.86,15839.27,0.0,-12159.41,4733764.28
2022-11-15,2793.34,12465.57,0.0,-9672.24,4724092.05
2022-11-16,2836.3,15884.04,0.0,-13047.74,4711044.3
2022-11-17,2814.45,18589.49,0.0,-15775.04,4695269.26
2022-11-18,3449.4,16139.9,0.0,-12690.5,4682578.76
2022-11-19,3803.19,17390.12,0.0,-13586.93,4668991.83
2022-11-20,2824.58,15454.37,0.0,-12629.79,4656362.04
2022-11-21,2841.61,15070.17,0.0,-12228.56,4644133.48
2022-11-22,3211.04,15751.91,0.0,-12540.87,4631592.61
2022-11-23,2931.12,13956.26,0.0,-11025.14,4620567.47
2022-11-24,3530.03,13734.34,0.0,-10204.31,4610363.16
2022-11-25,1928.11,17079.46,0.0,-15151.35,4595211.81
2022-11-26,2640.65,17238.51,0.0,-14597.87,4580613.95
2022-11-27,2662.79,13693.34,0.0,-11030.55,4569583.4
2022-11-28,1893.82,16632.0,350000.0,-364738.18,4204845.22
2022-11-29,2572.18,15049.56,0.0,-12477.38,4192367.84
2022-11-30,2596.42,15689.71,0.0,-13093.29,4179274.55
2022-12-01,448044.77,15870.33,0.0,432174.44,4611448.99
2022-12-02,513748.29,16671.53,0.0,497076.77,5108525.76
2022-12-03,445846.97,15304.08,0.0,430542.89,5539068.65
2022-12-04,406559.31,17295.24,0.0,389264.07,5928332.72
2022-12-05,455252.27,15644.12,1200000.0,-760391.85,5167940.87
2022-12-06,3578.59,16116.28,0.0,-12537.69,5155403.18
2022-12-07,2566.02,13930.11,0.0,-11364.09,5144039.1
2022-12-08,2598.71,18417.99,0.0,-15819.28,5128219.82
2022-12-09,3333.27,15884.74,0.0,-12551.46,5115668.36
2022-12-10,2943.23,16249.5,0.0,-13306.26,5102362.1
2022-12-11,3377.74,12767.72,0.0,-9389.98,5092972.12
2022-12-12,3047.18,13945.95,0.0,-10898.77,5082073.35
2022-12-13,3404.83,17036.83,0.0,-13631.99,5068441.35
2022-12-14,2536.46,15610.34,0.0,-13073.88,5055367.48
2022-12-15,3047.96,12309.33,0.0,-9261.37,5046106.1
2022-12-16,2948.65,16737.43,0.0,-13788.78,5032317.32
2022-12-17,2446.05,14364.33,0.0,-11918.27,5020399.05
2022-12-18,2272.26,17296.98,0.0,-15024.71,5005374.34
2022-12-19,3396.87,15048.25,0.0,-11651.37,4993722.97
2022-12-20,2878.52,15487.06,0.0,-12608.54,4981114.43
2022-12-21,2542.86,16948.43,0.0,-14405.57,4966708.86
2022-12-22,3005.91,13833.76,0.0,-10827.85,4955881.01
2022-12-23,3618.01,13690.73,0.0,-10072.72,4945808.29
2022-12-24,1913.63,14885.25,0.0,-12971.62,4932836.67
2022-12-25,2305.68,16420.76,0.0,-14115.08,4918721.59
2022-12-26,2592.56,13183.68,0.0,-10591.13,4908130.46
2022-12-27,3784.59,12677.95,0.0,-8893.36,4899237.1
2022-12-28,3195.29,16415.58,350000.0,-363220.29,4536016.81
2022-12-29,3437.66,14275.53,0.0,-10837.87,4525178.94
2022-12-30,2483.92,14591.66,0.0,-12107.74,4513071.2
2022-12-31,2494.23,12394.78,0.0,-9900.55,4503170.65
2023-01-01,488590.69,14341.53,0.0,474249.15,4977419.8
2023-01-02,469113.72,15348.65,0.0,453765.07,5431184.87
2023-01-03,493636.94,16755.57,0.0,476881.37,5908066.24
2023-01-04,456816.45,14203.15,0.0,442613.3,6350679.54
2023-01-05,480107.19,17846.06,1200000.0,-737738.88,5612940.66
2023-01-06,3187.06,14333.17,0.0,-11146.11,5601794.55
2023-01-07,3496.88,14335.36,0.0,-10838.48,5590956.08
2023-01-08,3511.5,17666.04,0.0,-14154.53,5576801.54
2023-01-09,2298.06,15677.19,0.0,-13379.13,5563422.42
2023-01-10,1984.37,14531.96,0.0,-12547.6,5550874.82
2023-01-11,3608.87,15127.3,0.0,-11518.43,5539356.39
2023-01-12,3701.86,17389.61,0.0,-13687.75,5525668.64
2023-01-13,2597.69,17559.3,0.0,-14961.62,5510707.03
2023-01-14,2178.08,14134.81,0.0,-11956.73,5498750.3
2023-01-15,3157.52,15296.35,0.0,-12138.83,5486611.47
2023-01-16,3573.42,15495.24,0.0,-11921.82,5474689.65
2023-01-17,4006.8,13880.64,0.0,-9873.84,5464815.81
2023-01-18,3366.15,15276.47,0.0,-11910.32,5452905.49
2023-01-19,2922.14,15367.98,0.0,-12445.84,5440459.64
2023-01-20,2661.43,17070.31,400000.0,-414408.88,5026050.76
2023-01-21,3113.73,17171.14,0.0,-14057.41,5011993.35
2023-01-22,2958.37,14866.19,0.0,-11907.82,5000085.53
2023-01-23,2600.47,15039.07,0.0,-12438.6,4987646.93
2023-01-24,4132.38,16356.44,0.0,-12224.06,4975422.87
2023-01-25,4000.58,14482.22,0.0,-10481.63,4964941.24
2023-01-26,3676.02,16242.96,0.0,-12566.94,4952374.3
2023-01-27,2647.57,15228.14,0.0,-12580.57,4939793.74
2023-01-28,3535.51,13905.9,350000.0,-360370.39,4579423.34
2023-01-29,3427.81,13924.74,0.0,-10496.93,4568926.41
2023-01-30,3329.27,17530.59,0.0,-14201.32,4554725.1
2023-01-31,3732.83,15125.37,0.0,-11392.54,4543332.56
2023-02-01,497968.56,17820.53,0.0,480148.03,5023480.59
2023-02-02,503200.71,14589.55,0.0,488611.17,5512091.75
2023-02-03,498045.31,15796.81,0.0,482248.51,5994340.26
2023-02-04,483239.57,18949.02,0.0,464290.56,6458630.81
2023-02-05,377019.44,13773.92,1200000.0,-836754.48,5621876.34
2023-02-06,3149.81,12513.28,0.0,-9363.47,5612512.87
2023-02-07,2829.9,17289.89,0.0,-14459.98,5598052.89
2023-02-08,2468.08,14119.79,0.0,-11651.71,5586401.18
2023-02-09,3948.91,15328.94,0.0,-11380.03,5575021.15
2023-02-10,3972.5,14481.12,0.0,-10508.63,5564512.53
2023-02-11,3787.61,15762.24,0.0,-11974.63,5552537.89
2023-02-12,3235.61,13934.2,0.0,-10698.59,5541839.3
2023-02-13,3783.31,15090.09,0.0,-11306.78,5530532.53
2023-02-14,3114.03,16034.72,0.0,-12920.7,5517611.83
2023-02-15,3209.4,13847.54,0.0,-10638.14,5506973.69
2023-02-16,2561.26,14309.87,0.0,-11748.61,5495225.08
2023-02-17,3306.5,14838.93,0.0,-11532.43,5483692.65
2023-02-18,3138.19,13216.78,0.0,-10078.58,5473614.07
2023-02-19,2456.67,14726.16,0.0,-12269.48,5461344.58
2023-02-20,3082.4,15538.19,0.0,-12455.79,5448888.79
2023-02-21,3068.14,14760.68,0.0,-11692.54,5437196.25
2023-02-22,4006.78,14952.94,0.0,-10946.15,5426250.09
2023-02-23,3555.11,15330.15,0.0,-11775.04,5414475.05
2023-02-24,3113.72,14376.38,0.0,-11262.66,5403212.39
2023-02-25,3232.39,16396.59,0.0,-13164.2,5390048.19
2023-02-26,3130.11,17513.97,0.0,-14383.86,5375664.33
2023-02-27,3006.54,14663.43,0.0,-11656.89,5364007.44
2023-02-28,2566.79,16087.8,350000.0,-363521.01,5000486.43
2023-03-01,458647.41,15000.57,0.0,443646.83,5444133.26
2023-03-02,428895.09,15908.23,0.0,412986.86,5857120.12
2023-03-03,403684.22,17708.67,0.0,385975.55,6243095.67
2023-03-04,491761.09,16122.99,0.0,475638.1,6718733.77
2023-03-05,485763.23,12699.88,1200000.0,-726936.65,5991797.13
2023-03-06,2214.65,16040.99,0.0,-13826.35,5977970.78
2023-03-07,3046.66,17209.3,0.0,-14162.64,5963808.14
2023-03-08,3605.85,15027.61,0.0,-11421.76,5952386.39
2023-03-09,3637.61,16853.45,0.0,-13215.84,5939170.55
2023-03-10,3620.92,14324.83,0.0,-10703.91,5928466.64
2023-03-11,3127.46,13131.69,0.0,-10004.23,5918462.41
2023-03-12,2685.48,15571.75,0.0,-12886.28,5905576.13
2023-03-13,2566.15,12725.28,0.0,-10159.13,5895417.0
2023-03-14,3280.3,15000.34,0.0,-11720.04,5883696.95
2023-03-15,3297.64,17290.26,0.0,-13992.62,5869704.33
2023-03-16,3751.67,12495.36,0.0,-8743.69,5860960.64
2023-03-17,3657.99,13440.75,0.0,-9782.76,5851177.88
2023-03-18,3041.89,13811.95,0.0,-10770.07,5840407.81
2023-03-19,2485.9,15265.02,0.0,-12779.12,5827628.69
2023-03-20,2948.45,14811.42,0.0,-11862.98,5815765.71
2023-03-21,3216.62,17458.7,0.0,-14242.09,5801523.62
2023-03-22,3006.96,16791.52,0.0,-13784.56,5787739.06
2023-03-23,2819.05,16102.91,0.0,-13283.86,5774455.2
2023-03-24,3234.44,15578.45,0.0,-12344.0,5762111.2
2023-03-25,2856.02,15949.84,0.0,-13093.82,5749017.37
2023-03-26,2793.97,14067.03,0.0,-11273.06,5737744.31
2023-03-27,3263.73,16645.82,0.0,-13382.09,5724362.22
2023-03-28,2907.0,13691.93,350000.0,-360784.93,5363577.29
2023-03-29,3230.05,16613.07,0.0,-13383.01,5350194.28
2023-03-30,3244.6,17139.21,0.0,-13894.61,5336299.67
2023-03-31,2538.29,15676.3,0.0,-13138.01,5323161.66
2023-04-01,442137.94,15095.68,0.0,427042.26,5750203.92
2023-04-02,538088.85,15960.46,0.0,522128.38,6272332.3
2023-04-03,408096.02,11067.72,0.0,397028.3,6669360.61
2023-04-04,360367.28,15813.39,0.0,344553.89,7013914.5
2023-04-05,373107.74,15189.97,1200000.0,-842082.23,6171832.27
2023-04-06,3122.55,15284.06,0.0,-12161.5,6159670.77
2023-04-07,3123.46,16419.8,0.0,-13296.34,6146374.43
2023-04-08,3049.19,15247.85,0.0,-12198.65,6134175.77
2023-04-09,3715.09,13649.69,0.0,-9934.59,6124241.18
2023-04-10,1771.58,15147.9,0.0,-13376.31,6110864.87
2023-04-11,3305.97,15461.33,0.0,-12155.37,6098709.5
2023-04-12,3888.72,15532.4,0.0,-11643.68,6087065.82
2023-04-13,2544.11,15602.88,0.0,-13058.77,6074007.05
2023-04-14,2918.1,16919.05,0.0,-14000.96,6060006.09
2023-04-15,2731.55,13730.95,0.0,-10999.39,6049006.7
2023-04-16,2660.83,15623.55,0.0,-12962.72,6036043.97
2023-04-17,2944.87,17294.89,0.0,-14350.03,6021693.95
2023-04-18,3821.74,12758.08,0.0,-8936.34,6012757.61
2023-04-19,4026.69,15629.47,0.0,-11602.78,6001154.83
2023-04-20,2940.03,14481.93,400000.0,-411541.9,5589612.93
2023-04-21,4060.53,14803.93,0.0,-10743.4,5578869.53
2023-04-22,3125.79,14002.79,0.0,-10877.0,5567992.52
2023-04-23,3984.85,15105.67,0.0,-11120.83,5556871.7
2023-04-24,3061.35,18121.88,0.0,-15060.53,5541811.16
2023-04-25,3173.53,13463.35,0.0,-10289.83,5531521.34
2023-04-26,3290.74,13605.58,0.0,-10314.85,5521206.49
